"State Code","County Code","Site Num","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Sample Duration","Pollutant Standard","Date Local","Units of Measure","Event Type","Observation Count","Observation Percent","Arithmetic Mean","1st Max Value","1st Max Hour","AQI","Method Code","Method Name","Local Site Name","Address","State Name","County Name","City Name","CBSA Name","Date of Last Change"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-01-16","Millibars","None",24,100.0,992.295833,1001.1,0,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-01-17","Millibars","None",24,100.0,991,993.4,19,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-01-18","Millibars","None",24,100.0,986.770833,991.9,0,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-01-19","Millibars","None",24,100.0,1002.783333,1012.6,23,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-01-20","Millibars","None",24,100.0,1015.3125,1017.2,10,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-01-21","Millibars","None",24,100.0,1010.958333,1014,2,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-01-22","Millibars","None",24,100.0,999.920833,1005.4,0,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-01-23","Millibars","None",24,100.0,993.204167,998.6,10,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-01-24","Millibars","None",24,100.0,987.533333,999.1,23,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-01-25","Millibars","None",24,100.0,1006.758333,1011.5,23,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-01-26","Millibars","None",24,100.0,1006.795833,1011.9,2,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-01-27","Millibars","None",24,100.0,998.683333,1003.2,23,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-01-28","Millibars","None",24,100.0,1006.15,1008,10,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-01-29","Millibars","None",24,100.0,995.775,1004.7,0,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-01-30","Millibars","None",24,100.0,994.654167,998,21,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-01-31","Millibars","None",24,100.0,992.666667,997.5,0,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-02-01","Millibars","None",24,100.0,991.995833,1001,23,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-02-02","Millibars","None",24,100.0,1005.075,1009.6,23,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-02-03","Millibars","None",24,100.0,1010.279167,1011.4,8,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-02-04","Millibars","None",24,100.0,1007.616667,1011,22,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-02-05","Millibars","None",24,100.0,1004.379167,1011,0,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-02-06","Millibars","None",24,100.0,998.025,1002.3,23,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-02-07","Millibars","None",24,100.0,1001.033333,1003.8,7,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-02-08","Millibars","None",24,100.0,989.375,995,0,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-02-09","Millibars","None",24,100.0,987.529167,991.1,23,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-02-10","Millibars","None",24,100.0,989.875,995.1,8,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-02-11","Millibars","None",24,100.0,985.566667,1000.4,23,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-02-12","Millibars","None",24,100.0,1006.116667,1009.1,8,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-02-13","Millibars","None",24,100.0,1004.6375,1006.3,11,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-02-14","Millibars","None",24,100.0,1002.2625,1005.4,22,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-02-15","Millibars","None",24,100.0,997.720833,1005.2,0,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-02-16","Millibars","None",24,100.0,986.504167,991.1,23,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-02-17","Millibars","None",24,100.0,996.329167,1001.6,23,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-02-18","Millibars","None",24,100.0,996.875,1002.3,1,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-02-19","Millibars","None",24,100.0,1005.6,1010.6,9,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-02-20","Millibars","None",24,100.0,989.5375,996.4,0,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-02-21","Millibars","None",24,100.0,987.091667,991,1,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-02-22","Millibars","None",24,100.0,990.991667,1006.4,23,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-02-23","Millibars","None",24,100.0,1011.1125,1013.9,11,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-02-24","Millibars","None",24,100.0,1003.7875,1009.4,2,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-02-25","Millibars","None",24,100.0,1009.7875,1013.1,20,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-02-26","Millibars","None",24,100.0,1008.916667,1013.2,1,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-02-27","Millibars","None",24,100.0,1002.158333,1003.9,0,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-02-28","Millibars","None",24,100.0,995.5125,999.4,0,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-03-01","Millibars","None",24,100.0,993.4875,996.7,22,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-03-02","Millibars","None",24,100.0,995.3875,999.9,23,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-03-03","Millibars","None",24,100.0,1006.004167,1008.6,11,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-03-04","Millibars","None",24,100.0,1000.995833,1006.4,0,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-03-05","Millibars","None",24,100.0,985.304167,992.4,0,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-03-06","Millibars","None",24,100.0,993.933333,997.4,13,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-03-07","Millibars","None",24,100.0,997.341667,1002.3,21,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-03-08","Millibars","None",24,100.0,998.466667,1002,0,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-03-09","Millibars","None",24,100.0,997.258333,1001.8,23,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-03-10","Millibars","None",24,100.0,1002.154167,1004,7,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-03-11","Millibars","None",24,100.0,999.254167,1002.6,23,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-03-12","Millibars","None",24,100.0,1001.016667,1004.4,7,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-03-13","Millibars","None",24,100.0,992.308333,994.8,22,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-03-14","Millibars","None",24,100.0,995.320833,998.2,23,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-03-15","Millibars","None",24,100.0,998.7375,1001.9,10,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-03-16","Millibars","None",24,100.0,990.854167,995.6,0,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-03-17","Millibars","None",24,100.0,990.0875,992.3,18,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-03-18","Millibars","None",24,100.0,986.120833,990.7,0,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-03-19","Millibars","None",24,100.0,991.329167,995.5,23,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-03-20","Millibars","None",24,100.0,996.470833,998.6,10,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-03-21","Millibars","None",24,100.0,993.15,995.8,7,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-03-22","Millibars","None",24,100.0,983.775,992.4,0,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-03-23","Millibars","None",10,42.0,974.55,977.4,0,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-03-28","Millibars","None",12,50.0,1001.125,1003.9,12,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-03-29","Millibars","None",24,100.0,990.2,999.6,0,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-03-30","Millibars","None",24,100.0,973.158333,978.8,1,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-03-31","Millibars","None",24,100.0,980.625,989.8,23,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-04-01","Millibars","None",24,100.0,995.445833,997.9,11,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-04-02","Millibars","None",24,100.0,993.25,996,0,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-04-03","Millibars","None",24,100.0,994.158333,997.1,8,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-04-04","Millibars","None",24,100.0,990.020833,992,11,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-04-05","Millibars","None",24,100.0,981.604167,988,0,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-04-06","Millibars","None",24,100.0,979.6875,983.2,20,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
"19","139","0019","64101",1,41.401459,-91.068449,"WGS84","Barometric pressure","1 HOUR","","2022-04-07","Millibars","None",24,100.0,981.470833,983.4,21,"","014","INSTRUMENTAL - BAROMETRIC SENSOR","Muscatine HS - East Campus School Trailer","1409 Wisconsin St, Muscatine IA","Iowa","Muscatine","Muscatine","Muscatine, IA","2022-05-10"
